order_details_id,order_id,order_date,order_time,item_id,payment_type
2274,6330,9/1/2024,8:34:25,3,Card
2275,8246,6/29/2024,18:32:48,5,Transfer
2276,8967,5/16/2024,14:06:35,7,Transfer
2277,2299,7/11/2024,19:30:40,1,Cash
2278,6442,12/3/2024,17:14:03,10,Card
2279,6871,5/22/2024,14:50:29,4,Cash
2280,8865,3/19/2024,15:53:52,8,Cash
2281,1293,12/28/2024,11:58:46,10,Transfer
2282,3150,4/21/2024,18:55:59,1,Transfer
2283,8894,4/20/2024,17:40:32,6,Card
2284,5728,3/6/2024,15:33:19,4,Card
2285,6802,10/12/2024,17:00:26,2,Transfer
2286,2682,5/26/2024,10:40:20,10,Cash
2287,7373,10/8/2024,11:25:45,10,Cash
2288,7904,11/9/2024,17:48:11,9,Transfer
2289,5066,4/25/2024,18:18:59,9,Card
2290,1075,12/12/2024,13:49:03,10,Card
2291,4964,2/24/2024,18:28:03,4,Card
2292,4806,3/9/2024,11:54:20,3,Transfer
2293,2356,4/2/2024,18:36:01,7,Card
2294,9536,12/17/2024,14:04:30,5,Transfer
2295,6279,1/23/2024,11:27:19,1,Cash
2296,7535,3/22/2024,9:21:57,7,Card
2297,2266,5/14/2024,16:22:36,5,Card
2298,1798,4/20/2024,9:39:40,3,Cash
2299,1405,8/29/2024,14:13:25,8,Transfer
2300,1158,10/18/2024,10:29:23,5,Card
2301,8078,4/17/2024,13:31:24,2,Cash
2302,2485,1/15/2024,19:22:01,7,Transfer
2303,4756,4/16/2024,9:21:48,8,Transfer
2304,5113,5/20/2024,12:39:21,7,Card
2305,4567,6/17/2024,18:29:52,10,Card
2306,3719,1/31/2024,8:02:27,10,Card
2307,1673,5/12/2024,10:30:44,10,Cash
2308,8653,3/4/2024,20:58:53,5,Cash
2309,3636,11/20/2024,9:22:55,2,Card
2310,9082,7/23/2024,8:09:44,5,Cash
2311,9067,7/2/2024,13:47:46,2,Transfer
2312,7949,2/7/2024,12:14:23,1,Transfer
2313,1057,3/23/2024,14:46:10,10,Transfer
2314,2931,7/26/2024,16:54:28,6,Card
2315,9304,3/6/2024,8:53:45,5,Card
2316,9126,1/28/2024,13:39:17,9,Cash
2317,8882,2/9/2024,11:10:35,5,Transfer
2318,7167,8/31/2024,9:16:36,9,Cash
2319,8685,1/22/2024,20:55:14,9,Card
2320,3496,6/7/2024,8:52:25,7,Card
2321,3379,4/25/2024,10:08:54,9,Transfer
2322,8825,4/24/2024,14:26:59,4,Cash
2323,1965,5/28/2024,17:09:34,6,Cash
2324,6192,1/6/2024,19:06:23,1,Card
2325,8919,10/15/2024,18:34:51,2,Card
2326,7168,8/9/2024,13:13:35,1,Transfer
2327,8643,2/26/2024,20:34:27,1,Cash
2328,3465,7/24/2024,11:19:06,6,Transfer
2329,4385,6/24/2024,9:40:29,6,Cash
2330,2335,3/10/2024,11:55:24,9,Transfer
2331,9060,3/18/2024,14:34:34,5,Card
2332,8188,7/25/2024,18:56:21,7,Card
2333,4307,12/21/2024,16:06:00,2,Cash
2334,2330,6/19/2024,9:28:22,8,Card
2335,4073,10/8/2024,8:26:40,2,Card
2336,3996,9/28/2024,16:18:15,1,Cash
2337,4742,3/31/2024,17:38:56,5,Card
2338,9992,7/4/2024,8:50:01,1,Cash
2339,1372,8/10/2024,8:26:20,8,Cash
2340,5143,5/19/2024,13:27:11,3,Cash
2341,8515,3/27/2024,19:31:12,8,Card
2342,1446,4/20/2024,15:42:09,7,Card
2343,1586,10/2/2024,12:27:36,8,Cash
2344,5078,11/19/2024,13:16:00,8,Cash
2345,1090,10/14/2024,15:31:38,4,Card
2346,7986,9/14/2024,10:21:33,10,Cash
2347,5978,3/20/2024,15:40:41,2,Card
2348,3292,3/13/2024,10:34:53,2,Cash
2349,4956,5/23/2024,13:47:24,5,Transfer
2350,8725,9/29/2024,16:11:20,6,Cash
2351,3663,3/9/2024,9:24:45,3,Cash
2352,2861,12/14/2024,17:29:19,3,Card
2353,1159,11/10/2024,13:11:11,2,Cash
2354,3551,6/15/2024,8:51:42,10,Cash
2355,2099,7/29/2024,18:06:38,6,Transfer
2356,2762,12/24/2024,9:44:58,5,Card
2357,7143,8/6/2024,19:46:59,10,Transfer
2358,1803,11/9/2024,14:41:45,10,Cash
2359,7562,2/15/2024,15:20:59,4,Cash
2360,1131,11/13/2024,14:41:07,5,Cash
2361,5741,9/10/2024,8:18:57,7,Cash
2362,5391,2/26/2024,8:47:04,3,Transfer
2363,6348,4/19/2024,9:17:49,1,Cash
2364,8635,6/8/2024,9:20:59,7,Transfer
2365,4047,4/23/2024,16:15:40,5,Transfer
2366,8269,4/29/2024,10:19:43,9,Card
2367,9777,2/4/2024,20:36:18,1,Cash
2368,7699,4/30/2024,10:22:25,7,Card
2369,2558,10/5/2024,12:41:42,9,Card
2370,3745,7/8/2024,10:12:09,2,Card
2371,5581,9/27/2024,13:31:55,10,Transfer
2372,8317,9/10/2024,10:51:28,7,Cash
2373,3497,5/21/2024,19:07:33,10,Transfer
2374,1800,11/11/2024,10:44:13,3,Transfer
2375,5170,6/8/2024,9:13:16,1,Cash
2376,7960,8/16/2024,12:34:20,4,Card
2377,1761,8/1/2024,18:14:17,10,Card
2378,6794,10/16/2024,17:20:17,4,Card
2379,4868,12/25/2024,14:01:52,3,Transfer
2380,1191,5/17/2024,20:14:55,4,Card
2381,8659,9/11/2024,10:24:08,9,Card
2382,3899,4/25/2024,20:44:37,1,Card
2383,9934,8/13/2024,11:40:14,4,Cash
2384,8497,11/25/2024,10:30:34,7,Transfer
2385,5277,12/18/2024,13:41:43,9,Transfer
2386,2474,4/11/2024,11:26:42,10,Cash
2387,4110,4/30/2024,8:06:17,5,Cash
2388,3124,2/24/2024,12:06:37,5,Transfer
2389,7814,11/11/2024,19:04:17,8,Card
2390,5244,3/19/2024,15:23:28,5,Transfer
2391,5162,12/3/2024,19:07:18,6,Cash
2392,3439,10/16/2024,13:37:04,4,Card
2393,9186,5/2/2024,13:19:31,9,Transfer
2394,2773,6/13/2024,20:12:33,10,Card
2395,7706,12/14/2024,19:29:47,5,Cash
2396,3949,7/12/2024,15:33:39,9,Transfer
2397,4718,5/6/2024,20:19:16,3,Cash
2398,5813,5/3/2024,11:04:32,7,Cash
2399,4666,10/1/2024,8:49:48,6,Card
2400,5493,3/10/2024,17:46:24,5,Cash
2401,6341,8/1/2024,15:22:46,7,Card
2402,2282,5/6/2024,18:40:50,2,Cash
2403,8166,12/24/2024,10:32:48,1,Card
2404,3013,12/11/2024,14:30:05,3,Cash
2405,2487,9/28/2024,10:48:11,4,Transfer
2406,6125,5/5/2024,16:08:53,6,Transfer
2407,8132,12/10/2024,15:27:09,10,Cash
2408,8216,7/8/2024,11:11:29,10,Cash
2409,6864,7/2/2024,16:47:42,4,Cash
2410,7033,9/15/2024,10:00:46,2,Cash
2411,3919,3/17/2024,17:16:35,6,Transfer
2412,4068,11/15/2024,9:57:00,6,Transfer
2413,8374,7/8/2024,15:58:43,9,Transfer
2414,1647,7/23/2024,18:24:19,1,Transfer
2415,6915,9/2/2024,9:34:06,8,Cash
2416,2755,6/25/2024,13:29:15,5,Cash
2417,5049,12/18/2024,9:43:11,9,Card
2418,5726,5/17/2024,12:25:44,5,Card
2419,9820,5/6/2024,11:15:27,8,Transfer
2420,3082,9/29/2024,9:15:41,5,Cash
2421,9549,4/12/2024,19:12:03,7,Transfer
2422,5140,10/21/2024,11:57:23,4,Transfer
2423,4437,6/1/2024,20:41:55,3,Cash
2424,7169,8/27/2024,11:14:11,5,Transfer
2425,4800,12/15/2024,10:22:26,9,Transfer
2426,8603,12/27/2024,8:44:45,1,Card
2427,4625,4/9/2024,11:58:33,4,Card
2428,8305,9/5/2024,14:10:45,7,Cash
2429,5624,8/25/2024,15:15:35,6,Cash
2430,9422,10/21/2024,9:35:19,1,Cash
2431,8922,6/1/2024,16:58:31,6,Card
2432,1585,2/19/2024,18:00:56,2,Cash
2433,9739,10/18/2024,17:59:55,3,Transfer
2434,6577,1/25/2024,13:44:37,9,Transfer
2435,3589,10/11/2024,14:49:38,3,Cash
2436,1350,3/1/2024,20:48:11,2,Transfer
2437,6180,10/5/2024,10:53:24,6,Card
2438,4043,8/3/2024,16:38:53,9,Transfer
2439,3365,2/28/2024,19:35:09,2,Cash
2440,4936,9/8/2024,12:49:20,5,Card
2441,5021,11/4/2024,16:37:56,1,Card
2442,9578,9/9/2024,14:48:26,6,Transfer
2443,5791,11/28/2024,13:50:20,3,Transfer
2444,8142,12/18/2024,11:39:10,5,Transfer
2445,5402,11/11/2024,8:08:50,6,Transfer
2446,9497,8/5/2024,14:23:13,6,Cash
2447,2272,2/13/2024,18:07:48,1,Card
2448,4362,5/4/2024,13:28:59,3,Cash
2449,1565,2/20/2024,17:26:10,4,Card
2450,9664,12/29/2024,20:08:53,10,Transfer
2451,1591,5/22/2024,13:13:32,9,Card
2452,2345,7/28/2024,16:36:11,2,Card
2453,9241,10/9/2024,13:27:54,3,Cash
2454,4083,10/4/2024,8:34:14,10,Card
2455,1497,1/13/2024,9:12:52,6,Card
2456,6543,6/28/2024,12:36:50,9,Cash
2457,6237,10/1/2024,15:56:55,5,Transfer
2458,9146,2/22/2024,10:05:40,1,Card
2459,5556,5/27/2024,20:33:20,2,Transfer
2460,6323,7/23/2024,9:47:56,3,Card
2461,4899,8/15/2024,12:39:53,3,Transfer
2462,3242,4/10/2024,13:48:37,6,Card
2463,7598,9/7/2024,9:52:13,10,Cash
2464,2638,3/5/2024,18:37:06,1,Cash
2465,6504,12/30/2024,10:17:13,7,Cash
2466,3509,12/30/2024,13:27:31,8,Card
2467,5048,7/2/2024,16:05:26,7,Card
2468,3067,5/19/2024,14:14:36,3,Card
2469,8927,10/13/2024,18:59:36,6,Card
2470,6967,11/12/2024,9:45:46,6,Transfer
2471,4659,2/25/2024,14:55:28,6,Card
2472,5966,7/7/2024,14:06:40,2,Card
2473,8866,12/13/2024,17:47:02,4,Card
2474,2510,2/27/2024,10:34:00,5,Cash
2475,8086,2/13/2024,13:51:38,8,Cash
2476,9064,10/24/2024,15:01:47,5,Transfer
2477,6691,11/18/2024,20:41:29,10,Card
2478,3406,4/19/2024,17:34:55,8,Cash
2479,8109,9/8/2024,20:14:00,10,Cash
2480,5248,2/16/2024,12:52:18,9,Transfer
2481,2683,9/6/2024,17:39:15,3,Transfer
2482,2599,10/6/2024,15:24:17,10,Card
2483,2351,3/28/2024,8:01:50,3,Card
2484,1576,7/20/2024,17:21:56,1,Transfer
2485,6763,5/14/2024,15:00:28,3,Transfer
2486,4975,4/12/2024,19:05:42,2,Cash
2487,3688,2/10/2024,9:57:32,8,Cash
2488,7586,5/1/2024,17:12:13,2,Transfer
2489,6090,9/25/2024,17:37:29,1,Card
2490,8072,2/5/2024,8:35:34,7,Transfer
2491,7555,7/10/2024,16:21:59,6,Cash
2492,3957,4/9/2024,14:55:53,5,Card
2493,1434,6/25/2024,12:58:17,1,Cash
2494,8560,3/1/2024,13:07:36,3,Transfer
2495,1146,3/7/2024,9:43:39,2,Card
2496,9163,7/17/2024,9:26:52,2,Cash
2497,4741,4/14/2024,14:55:27,4,Transfer
2498,1732,11/1/2024,14:24:52,9,Transfer
2499,3370,5/30/2024,12:37:37,3,Card
2500,1634,11/19/2024,16:58:25,8,Transfer
2501,1491,6/15/2024,17:42:56,9,Cash
2502,6024,4/5/2024,20:48:14,6,Transfer
2503,2868,7/25/2024,13:50:56,9,Card
2504,7076,1/15/2024,15:52:41,6,Cash
2505,2892,9/28/2024,8:22:09,5,Card
2506,3689,1/23/2024,11:41:18,1,Card
2507,5119,2/11/2024,16:39:33,3,Transfer
2508,1097,3/8/2024,11:54:00,10,Cash
2509,3432,8/20/2024,19:42:34,7,Card
2510,5862,9/30/2024,12:53:59,3,Cash
2511,8959,2/18/2024,15:12:30,4,Cash
2512,5583,7/26/2024,11:05:01,5,Card
2513,5270,6/13/2024,20:41:51,1,Transfer
2514,2187,1/11/2024,16:57:15,1,Transfer
2515,9626,8/15/2024,16:28:11,5,Transfer
2516,2130,2/27/2024,15:43:55,10,Card
2517,2894,6/29/2024,13:10:11,10,Transfer
2518,5194,7/23/2024,13:09:39,6,Cash
2519,8954,1/6/2024,10:40:01,9,Cash
2520,6218,10/29/2024,12:48:08,5,Cash
2521,3355,8/13/2024,16:34:29,10,Card
2522,7399,1/17/2024,11:58:06,5,Transfer
2523,3501,1/17/2024,9:58:25,8,Transfer
2524,4785,1/26/2024,14:40:02,8,Card
2525,1522,6/11/2024,16:27:15,2,Transfer
2526,8873,3/14/2024,15:11:22,4,Transfer
2527,4542,5/26/2024,19:16:25,10,Card
2528,2837,9/5/2024,12:29:31,7,Cash
2529,8233,12/21/2024,12:19:13,8,Cash
2530,7220,10/23/2024,14:53:09,7,Cash
2531,1602,11/9/2024,12:06:58,8,Transfer
2532,6195,2/22/2024,8:29:33,6,Transfer
2533,4055,8/31/2024,10:49:18,10,Cash
2534,7388,8/7/2024,10:48:28,3,Cash
2535,4816,8/14/2024,14:47:29,3,Transfer
2536,8862,5/3/2024,18:17:05,1,Card
2537,2557,5/7/2024,16:18:22,3,Card
2538,4116,6/14/2024,20:18:02,5,Transfer
2539,7546,6/20/2024,12:39:10,1,Cash
2540,4037,1/24/2024,18:39:16,5,Card
2541,5861,1/9/2024,11:00:59,2,Cash
2542,6049,8/5/2024,14:46:30,9,Transfer
2543,7817,5/16/2024,15:43:26,1,Cash
2544,6585,2/5/2024,13:07:37,4,Card
2545,9713,8/21/2024,19:52:08,2,Cash
2546,3727,10/10/2024,16:28:32,4,Card
2547,3800,12/12/2024,12:11:28,8,Transfer
2548,8851,7/16/2024,15:16:47,10,Card
2549,6313,5/7/2024,12:18:37,8,Transfer
2550,1820,2/12/2024,15:15:30,4,Cash
2551,2846,11/13/2024,12:28:35,1,Cash
2552,9650,11/24/2024,9:55:19,5,Cash
2553,9417,12/20/2024,10:28:34,4,Transfer
2554,9968,4/24/2024,19:22:37,9,Cash
2555,3424,2/4/2024,16:04:25,1,Cash
2556,9690,11/30/2024,16:11:19,8,Card
2557,7952,8/18/2024,17:51:28,1,Cash
2558,9916,10/13/2024,18:23:12,8,Transfer
2559,1331,6/30/2024,16:27:00,6,Cash
2560,6469,7/1/2024,12:52:36,8,Transfer
2561,9525,5/26/2024,16:54:23,7,Transfer
2562,3517,3/26/2024,8:04:41,7,Card
2563,8473,3/21/2024,9:47:56,8,Cash
2564,6675,2/27/2024,12:01:26,2,Transfer
2565,4877,3/27/2024,11:51:23,6,Card
2566,3555,7/1/2024,19:42:46,8,Cash
2567,8180,7/30/2024,18:27:00,1,Cash
2568,2787,3/7/2024,14:52:36,2,Card
2569,1948,7/13/2024,19:19:48,7,Transfer
2570,9580,5/30/2024,11:02:04,9,Transfer
2571,3630,8/5/2024,12:48:45,8,Transfer
2572,9582,1/25/2024,19:12:16,2,Card
2573,2546,3/18/2024,12:25:57,8,Transfer
2574,3381,12/18/2024,17:36:39,6,Card
2575,5372,1/7/2024,16:47:32,8,Card
2576,1270,9/4/2024,14:57:46,8,Transfer
2577,7409,8/24/2024,10:22:39,1,Cash
2578,8354,8/17/2024,8:56:20,10,Cash
2579,4522,5/4/2024,9:11:52,3,Cash
2580,3318,5/12/2024,20:39:33,6,Cash
2581,3324,7/16/2024,13:20:32,1,Transfer
2582,3991,4/1/2024,19:09:39,10,Transfer
2583,1931,8/29/2024,18:16:46,4,Cash
2584,1752,4/4/2024,11:38:48,8,Card
2585,1536,5/3/2024,8:46:23,3,Transfer
2586,6749,9/10/2024,14:46:48,9,Card
2587,2591,7/27/2024,12:13:33,2,Transfer
2588,1955,8/25/2024,19:42:42,8,Card
2589,9211,1/11/2024,9:55:19,6,Card
2590,4480,7/13/2024,11:40:03,8,Cash
2591,1960,9/5/2024,17:44:51,1,Card
2592,6334,1/14/2024,9:48:08,10,Transfer
2593,6043,8/17/2024,18:45:31,4,Cash
2594,5949,8/4/2024,9:58:05,6,Cash
2595,8156,1/24/2024,11:08:25,2,Card
2596,1418,8/10/2024,8:07:15,2,Transfer
2597,1683,6/23/2024,12:15:28,7,Card
2598,1768,1/17/2024,9:38:14,10,Transfer
2599,1613,9/28/2024,17:33:37,1,Card
2600,9362,10/3/2024,16:52:20,3,Transfer
2601,5658,3/25/2024,9:03:00,6,Transfer
2602,6136,4/11/2024,19:05:02,8,Card
2603,8501,9/24/2024,14:21:25,4,Card
2604,3895,11/5/2024,13:35:04,10,Card
2605,9045,8/16/2024,12:45:26,1,Transfer
2606,2554,11/23/2024,18:22:43,5,Card
2607,1196,2/18/2024,20:32:57,7,Transfer
2608,4581,12/24/2024,10:00:45,8,Cash
2609,4100,3/8/2024,8:13:57,3,Card
2610,2324,12/22/2024,13:45:10,1,Card
2611,2779,8/5/2024,18:18:00,5,Cash
2612,5240,7/31/2024,10:32:36,1,Transfer
2613,7242,10/17/2024,12:20:59,9,Transfer
2614,6854,2/7/2024,18:07:49,5,Transfer
2615,2055,10/4/2024,8:42:34,7,Card
2616,6803,11/24/2024,20:06:19,10,Cash
2617,9877,2/14/2024,8:47:59,2,Cash
2618,3238,3/5/2024,17:13:15,7,Cash
2619,2145,1/20/2024,11:33:30,6,Card
2620,7078,7/2/2024,19:27:11,10,Card
2621,4057,6/25/2024,17:05:10,8,Transfer
2622,6222,9/30/2024,9:04:34,8,Transfer
2623,3371,8/15/2024,9:28:22,2,Transfer
2624,7861,4/2/2024,12:42:23,3,Transfer
2625,5746,5/18/2024,11:05:18,3,Transfer
2626,9015,6/21/2024,11:40:09,2,Card
2627,9084,11/26/2024,11:55:15,9,Transfer
2628,9660,4/26/2024,20:14:30,1,Transfer
2629,3426,2/14/2024,15:52:10,3,Card
2630,9819,3/8/2024,16:16:51,3,Cash
2631,4101,3/27/2024,16:11:53,2,Card
2632,4266,5/31/2024,17:15:25,9,Transfer
2633,3325,8/31/2024,9:44:45,3,Cash
2634,4170,1/4/2024,12:30:06,4,Cash
2635,8009,6/23/2024,10:28:25,3,Cash
2636,1467,9/27/2024,11:45:04,7,Transfer
2637,1507,6/3/2024,10:59:30,9,Cash
2638,3872,5/4/2024,15:30:07,8,Cash
2639,9336,1/8/2024,20:06:25,9,Transfer
2640,9701,1/24/2024,15:09:05,4,Card
2641,9038,9/10/2024,8:30:16,7,Card
2642,2414,8/17/2024,20:09:33,8,Transfer
2643,7382,11/18/2024,9:48:14,4,Cash
2644,5456,11/21/2024,15:47:26,5,Transfer
2645,5522,10/21/2024,8:34:40,2,Cash
2646,7798,1/9/2024,17:14:22,5,Card
2647,5233,5/4/2024,16:40:49,8,Cash
2648,6618,7/15/2024,20:41:37,7,Card
2649,1243,9/6/2024,12:42:02,9,Card
2650,5936,8/15/2024,17:25:44,4,Transfer
2651,7435,6/24/2024,11:39:05,9,Cash
2652,7928,12/11/2024,18:17:25,8,Transfer
2653,1722,6/10/2024,18:09:36,10,Card
2654,2078,2/22/2024,18:08:42,9,Transfer
2655,6229,11/27/2024,13:30:14,6,Card
2656,4851,8/18/2024,8:45:10,6,Cash
2657,2583,1/12/2024,8:05:32,5,Transfer
2658,8387,12/10/2024,10:42:11,4,Transfer
2659,2666,2/8/2024,12:07:02,7,Card
2660,5352,8/18/2024,8:21:00,10,Cash
2661,8453,12/3/2024,10:34:03,3,Cash
2662,9809,11/18/2024,15:42:26,9,Card
2663,3610,11/22/2024,19:01:42,2,Card
2664,2084,6/19/2024,19:38:23,9,Cash
2665,9846,12/29/2024,16:52:27,6,Card
2666,6365,11/7/2024,15:14:10,2,Transfer
2667,1469,10/26/2024,17:06:09,2,Cash
2668,4260,7/6/2024,18:43:40,10,Card
2669,5163,3/29/2024,16:50:44,6,Cash
2670,6818,10/8/2024,13:45:37,3,Transfer
2671,2462,1/5/2024,17:41:23,9,Cash
2672,9236,5/28/2024,17:44:56,10,Cash
2673,1029,11/28/2024,10:08:28,7,Card
2674,8344,3/17/2024,15:56:28,7,Transfer
2675,2826,7/5/2024,20:12:30,3,Card
2676,9262,2/1/2024,13:34:04,4,Cash
2677,7830,12/4/2024,16:15:32,9,Card
2678,6360,9/30/2024,8:57:48,3,Card
2679,2657,5/5/2024,20:06:10,3,Transfer
2680,2508,12/6/2024,12:21:12,10,Cash
2681,4185,4/11/2024,9:04:56,4,Cash
2682,9857,7/16/2024,13:50:37,4,Transfer
2683,3085,5/6/2024,9:54:35,5,Cash
2684,8727,8/26/2024,18:28:08,2,Cash
2685,4339,9/27/2024,12:32:02,10,Cash
2686,9130,12/22/2024,13:50:47,3,Card
2687,1633,12/7/2024,20:04:24,2,Cash
2688,6281,3/28/2024,20:02:40,6,Cash
2689,9365,4/5/2024,9:28:41,6,Card
2690,9762,2/5/2024,19:55:49,6,Card
2691,3954,9/2/2024,20:39:37,7,Card
2692,1728,3/15/2024,9:56:52,8,Cash
2693,1740,10/17/2024,20:58:39,8,Cash
2694,8916,5/27/2024,17:09:15,7,Transfer
2695,8185,10/1/2024,17:55:33,8,Card
2696,2171,12/24/2024,15:38:59,10,Transfer
2697,5962,10/1/2024,10:14:27,10,Card
2698,9230,9/12/2024,16:05:19,7,Transfer
2699,7241,4/28/2024,20:08:49,9,Transfer
2700,2325,1/1/2024,20:43:03,8,Transfer
2701,6233,4/22/2024,8:37:39,9,Transfer
2702,8730,2/2/2024,12:57:49,2,Cash
2703,3522,4/15/2024,16:44:23,6,Cash
2704,3177,2/2/2024,12:44:02,2,Transfer
2705,9581,2/18/2024,14:09:21,6,Card
2706,2524,11/10/2024,8:59:14,9,Transfer
2707,3216,3/11/2024,18:45:17,5,Cash
2708,7880,10/24/2024,18:04:56,9,Cash
2709,7654,9/7/2024,13:25:08,9,Card
2710,1053,11/24/2024,9:20:39,2,Card
2711,7364,8/5/2024,20:18:37,7,Cash
2712,2433,10/16/2024,14:53:24,8,Transfer
2713,1242,1/12/2024,12:43:46,1,Cash
2714,9074,10/8/2024,17:46:34,5,Cash
2715,1551,1/21/2024,9:31:22,6,Transfer
2716,9308,3/31/2024,11:21:39,7,Card
2717,5390,2/7/2024,18:26:43,8,Card
2718,1977,4/26/2024,14:15:44,3,Card
2719,9612,11/19/2024,8:05:25,4,Cash
2720,4058,3/1/2024,17:36:28,2,Transfer
2721,9218,9/14/2024,14:16:40,9,Card
2722,8050,10/2/2024,12:08:29,1,Card
2723,3987,10/10/2024,19:45:50,7,Transfer
2724,6439,2/4/2024,20:35:18,6,Cash
2725,8332,2/4/2024,8:48:27,7,Cash
2726,2349,8/31/2024,20:32:33,10,Card
2727,2530,5/7/2024,20:54:42,3,Transfer
2728,2885,9/28/2024,13:33:23,7,Card
2729,5178,11/5/2024,16:44:44,1,Card
2730,3671,8/4/2024,11:20:45,5,Transfer
2731,2936,6/5/2024,9:30:51,7,Transfer
2732,8211,3/1/2024,17:26:03,7,Card
2733,5376,4/20/2024,12:11:20,4,Transfer
2734,3653,7/12/2024,15:44:25,5,Card
2735,9473,5/7/2024,12:01:43,3,Transfer
2736,8932,1/24/2024,13:52:39,1,Transfer
2737,2359,3/4/2024,18:22:56,1,Cash
2738,5853,4/27/2024,13:38:34,3,Cash
2739,9548,2/24/2024,15:20:18,10,Card
2740,1946,3/28/2024,9:30:18,2,Cash
2741,9512,10/19/2024,16:44:10,3,Card
2742,5553,2/6/2024,19:41:24,8,Transfer
2743,5749,5/14/2024,8:02:06,7,Cash
2744,4157,9/5/2024,8:36:19,9,Transfer
2745,7099,1/7/2024,19:26:07,9,Card
2746,4872,11/27/2024,18:12:53,1,Cash
2747,1701,8/13/2024,10:26:46,9,Cash
2748,7017,4/30/2024,19:42:57,10,Transfer
2749,1718,11/2/2024,17:24:56,5,Card
2750,9387,9/13/2024,18:08:10,10,Transfer
2751,4548,12/22/2024,10:55:07,3,Transfer
2752,6755,5/12/2024,17:47:30,9,Card
2753,2367,4/1/2024,9:58:06,3,Transfer
2754,8102,9/13/2024,11:23:03,10,Transfer
2755,1562,8/19/2024,15:13:34,6,Cash
2756,2539,7/13/2024,18:57:42,9,Cash
2757,6387,12/25/2024,15:07:19,1,Cash
2758,1199,7/27/2024,13:11:33,1,Cash
2759,7126,5/22/2024,13:48:20,3,Card
2760,3982,5/15/2024,15:48:33,10,Card
2761,4786,7/29/2024,13:10:50,8,Transfer
2762,1941,10/8/2024,14:28:57,9,Cash
2763,1843,5/9/2024,13:33:18,6,Transfer
2764,4596,4/9/2024,9:10:29,9,Cash
2765,2912,6/17/2024,15:32:27,8,Transfer
2766,1988,12/17/2024,8:01:10,4,Transfer
2767,4889,10/9/2024,14:38:54,1,Cash
2768,2308,3/30/2024,20:55:29,4,Transfer
2769,9724,4/17/2024,10:46:48,1,Card
2770,5792,3/29/2024,13:17:56,4,Transfer
2771,2574,9/12/2024,20:46:56,10,Cash
2772,6019,10/19/2024,19:48:00,3,Card
2773,9733,2/15/2024,17:23:01,6,Transfer
2774,8433,3/11/2024,11:11:05,7,Transfer
2775,1869,7/9/2024,14:42:45,10,Cash
2776,9625,4/17/2024,16:32:14,1,Card
2777,8114,4/15/2024,14:40:54,5,Transfer
2778,5251,2/6/2024,16:51:17,5,Card
2779,5154,11/1/2024,15:43:34,6,Transfer
2780,2013,11/1/2024,17:11:03,3,Card
2781,8854,12/16/2024,13:11:54,6,Card
2782,5694,12/23/2024,18:33:45,9,Transfer
2783,2471,4/3/2024,8:35:10,5,Card
2784,6140,4/29/2024,8:28:34,9,Cash
2785,3715,9/18/2024,10:29:55,8,Transfer
2786,6653,4/11/2024,14:31:53,2,Card
2787,4387,4/4/2024,14:37:54,8,Cash
2788,7034,1/11/2024,13:53:02,2,Card
2789,6262,12/3/2024,13:05:43,9,Transfer
2790,5486,5/20/2024,9:19:03,8,Cash
2791,2770,4/21/2024,10:34:45,7,Card
2792,3641,7/29/2024,8:27:00,8,Card
2793,9009,11/19/2024,13:26:37,6,Card
2794,7697,12/25/2024,20:22:33,7,Card
2795,9402,6/14/2024,12:05:12,9,Cash
2796,1616,6/16/2024,20:19:38,7,Card
2797,9847,11/21/2024,9:32:44,9,Cash
2798,7510,7/21/2024,12:17:51,6,Card
2799,8202,10/10/2024,8:36:30,1,Transfer
2800,8367,10/6/2024,12:54:27,7,Card
2801,5275,3/14/2024,10:37:09,6,Cash
2802,8701,4/3/2024,15:05:03,8,Transfer
2803,5747,11/4/2024,20:34:08,2,Transfer
2804,4831,2/16/2024,20:47:04,1,Cash
2805,1480,8/16/2024,10:00:36,8,Card
2806,6491,11/16/2024,11:32:26,6,Card
2807,3303,3/4/2024,15:04:01,1,Card
2808,9119,10/1/2024,17:14:30,5,Card
2809,8668,3/30/2024,20:23:04,2,Transfer
2810,5718,11/22/2024,18:13:07,7,Cash
2811,8849,1/19/2024,20:37:32,6,Cash
2812,7086,12/20/2024,18:53:37,1,Transfer
2813,7256,2/2/2024,19:24:34,8,Cash
2814,8355,12/4/2024,20:27:34,9,Cash
2815,1194,3/28/2024,19:52:31,7,Cash
2816,6550,4/13/2024,13:41:18,10,Cash
2817,4406,1/26/2024,10:18:04,3,Transfer
2818,8656,4/21/2024,18:51:31,3,Transfer
2819,7918,1/24/2024,12:08:04,7,Cash
2820,2427,3/3/2024,15:07:28,6,Card
2821,3132,10/13/2024,14:53:12,9,Cash
2822,2799,4/22/2024,13:10:05,3,Cash
2823,7692,5/31/2024,15:44:41,8,Card
2824,2323,4/9/2024,10:54:55,6,Transfer
2825,2110,6/21/2024,12:49:42,9,Cash
2826,8321,1/2/2024,16:42:18,6,Cash
2827,8869,12/2/2024,8:38:43,5,Cash
2828,7468,6/4/2024,20:08:57,10,Transfer
2829,6973,1/16/2024,19:51:52,5,Cash
2830,2030,11/1/2024,13:32:26,3,Transfer
2831,4219,8/24/2024,14:01:07,9,Transfer
2832,2296,5/8/2024,17:26:22,10,Card
